输入值,主机,结论,通过项数,总项数,失败项数,通过率(%),全绿,失败项列表,DNS成功,解析IP列表,Polling主机,Polling DNS成功,Polling解析IP列表,端口53成功,端口53耗时毫秒,端口53Banner,端口53错误,端口80成功,端口80耗时毫秒,端口80Banner,端口80错误,端口443成功,端口443耗时毫秒,端口443Banner,端口443错误,端口25成功,端口25耗时毫秒,端口25Banner,端口25错误,端口587成功,端口587耗时毫秒,端口587Banner,端口587错误,端口465成功,端口465耗时毫秒,端口465Banner,端口465错误,HTTP成功,HTTP状态码,HTTP耗时毫秒,HTTP服务器,HTTP标题,HTTP错误,HTTPS成功,HTTPS状态码,HTTPS耗时毫秒,HTTPS服务器,HTTPS标题,HTTPS错误,Polling HTTP成功,Polling HTTP状态码,Polling HTTP耗时毫秒,Polling HTTP服务器,Polling HTTP标题,Polling HTTP错误,Polling HTTPS成功,Polling HTTPS状态码,Polling HTTPS耗时毫秒,Polling HTTPS服务器,Polling HTTPS标题,Polling HTTPS错误
44.206.215.180,44.206.215.180,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,44.206.215.180,polling.44.206.215.180,False,,False,4692,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,1588,,,True,642,,,True,1792,220 collab.threatunit.net Burp Collaborator Server ready,,True,764,220 collab.threatunit.net Burp Collaborator Server ready,,False,2237,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '44.206.215.180'. (_ssl.c:992)",True,200,4400,Burp Collaborator https://burpcollaborator.net/,,,True,200,6480,Burp Collaborator https://burpcollaborator.net/,,,False,,218,,,"HTTPConnectionPool(host='polling.44.206.215.180', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.44.206.215.180', port=80): Failed to resolve 'polling.44.206.215.180' ([Errno 11001] getaddrinfo failed)""))",False,,176,,,"HTTPSConnectionPool(host='polling.44.206.215.180', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.44.206.215.180', port=443): Failed to resolve 'polling.44.206.215.180' ([Errno 11001] getaddrinfo failed)""))"
54.161.221.240,54.161.221.240,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,54.161.221.240,polling.54.161.221.240,False,,False,3189,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,1030,,,True,2289,,,True,1135,220 js.protechdefensesolutions.com Burp Collaborator Server ready,,True,559,220 js.protechdefensesolutions.com Burp Collaborator Server ready,,False,3331,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '54.161.221.240'. (_ssl.c:992)",True,200,2774,Burp Collaborator https://burpcollaborator.net/,,,True,200,9829,Burp Collaborator https://burpcollaborator.net/,,,False,,285,,,"HTTPConnectionPool(host='polling.54.161.221.240', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.54.161.221.240', port=80): Failed to resolve 'polling.54.161.221.240' ([Errno 11001] getaddrinfo failed)""))",False,,167,,,"HTTPSConnectionPool(host='polling.54.161.221.240', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.54.161.221.240', port=443): Failed to resolve 'polling.54.161.221.240' ([Errno 11001] getaddrinfo failed)""))"
51.91.79.144,51.91.79.144,失败,8,12,4,66.67,False,polling_dns|tcp:465|polling_http|polling_https,True,51.91.79.144,polling.51.91.79.144,False,,True,615,,,True,542,,,True,510,,,True,1159,220 rw8.me Burp Collaborator Server ready,,True,1580,220 rw8.me Burp Collaborator Server ready,,False,3650,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '51.91.79.144'. (_ssl.c:992)",True,200,1837,Burp Collaborator https://burpcollaborator.net/,,,True,200,3766,Burp Collaborator https://burpcollaborator.net/,,,False,,82,,,"HTTPConnectionPool(host='polling.51.91.79.144', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.51.91.79.144', port=80): Failed to resolve 'polling.51.91.79.144' ([Errno 11001] getaddrinfo failed)""))",False,,112,,,"HTTPSConnectionPool(host='polling.51.91.79.144', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.51.91.79.144', port=443): Failed to resolve 'polling.51.91.79.144' ([Errno 11001] getaddrinfo failed)""))"
80.255.6.23,80.255.6.23,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,80.255.6.23,polling.80.255.6.23,False,,False,4662,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,484,,,True,2052,,,True,1047,220 00000-webtest.nsd.li Burp Collaborator Server ready,,True,2384,220 00000-webtest.nsd.li Burp Collaborator Server ready,,False,4239,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '80.255.6.23'. (_ssl.c:992)",True,200,5493,Burp Collaborator https://burpcollaborator.net/,,,True,200,5938,Burp Collaborator https://burpcollaborator.net/,,,False,,172,,,"HTTPConnectionPool(host='polling.80.255.6.23', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.80.255.6.23', port=80): Failed to resolve 'polling.80.255.6.23' ([Errno 11001] getaddrinfo failed)""))",False,,6,,,"HTTPSConnectionPool(host='polling.80.255.6.23', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.80.255.6.23', port=443): Failed to resolve 'polling.80.255.6.23' ([Errno 11001] getaddrinfo failed)""))"
3.27.174.128,3.27.174.128,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,3.27.174.128,polling.3.27.174.128,False,,False,3823,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,1087,,,True,434,,,True,1985,220 lab.redteam.click Burp Collaborator Server ready,,True,1869,220 lab.redteam.click Burp Collaborator Server ready,,False,2982,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '3.27.174.128'. (_ssl.c:992)",True,200,3936,Burp Collaborator https://burpcollaborator.net/,,,True,200,4888,Burp Collaborator https://burpcollaborator.net/,,,False,,378,,,"HTTPConnectionPool(host='polling.3.27.174.128', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.3.27.174.128', port=80): Failed to resolve 'polling.3.27.174.128' ([Errno 11001] getaddrinfo failed)""))",False,,16,,,"HTTPSConnectionPool(host='polling.3.27.174.128', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.3.27.174.128', port=443): Failed to resolve 'polling.3.27.174.128' ([Errno 11001] getaddrinfo failed)""))"
40.113.50.89,40.113.50.89,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,40.113.50.89,polling.40.113.50.89,False,,False,6415,,timed out,True,936,,,True,736,,,True,793,220 collab.gainc.de Burp Collaborator Server ready,,True,1050,220 collab.gainc.de Burp Collaborator Server ready,,False,5584,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '40.113.50.89'. (_ssl.c:992)",True,200,2103,Burp Collaborator https://burpcollaborator.net/,,,True,200,4003,Burp Collaborator https://burpcollaborator.net/,,,False,,2,,,"HTTPConnectionPool(host='polling.40.113.50.89', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.40.113.50.89', port=80): Failed to resolve 'polling.40.113.50.89' ([Errno 11001] getaddrinfo failed)""))",False,,2,,,"HTTPSConnectionPool(host='polling.40.113.50.89', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.40.113.50.89', port=443): Failed to resolve 'polling.40.113.50.89' ([Errno 11001] getaddrinfo failed)""))"
https://157.173.112.251:4443,157.173.112.251,失败,6,12,6,50.0,False,polling_dns|tcp:53|tcp:465|https|polling_http|polling_https,True,157.173.112.251,polling.157.173.112.251,False,,False,3550,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,1041,,,True,3481,,,True,1295,220 b.pilotairbus.com Burp Collaborator Server ready,,True,903,220 b.pilotairbus.com Burp Collaborator Server ready,,False,1875,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '157.173.112.251'. (_ssl.c:992)",True,404,2397,nginx/1.18.0 (Ubuntu),404 Not Found,,False,,10343,,,"HTTPSConnectionPool(host='157.173.112.251', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='157.173.112.251', port=443) at 0x202c4e18b90>, 'Connection to 157.173.112.251 timed out. (connect timeout=6.0)'))",False,,2,,,"HTTPConnectionPool(host='polling.157.173.112.251', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.157.173.112.251', port=80): Failed to resolve 'polling.157.173.112.251' ([Errno 11001] getaddrinfo failed)""))",False,,3,,,"HTTPSConnectionPool(host='polling.157.173.112.251', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.157.173.112.251', port=443): Failed to resolve 'polling.157.173.112.251' ([Errno 11001] getaddrinfo failed)""))"
https://mburpcollab.com,mburpcollab.com,失败,0,12,12,0.0,False,dns|polling_dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https|polling_http|polling_https,False,,polling.mburpcollab.com,False,,False,12160,,[Errno 11001] getaddrinfo failed,False,11326,,[Errno 11002] getaddrinfo failed,False,13636,,[Errno 11002] getaddrinfo failed,False,12627,,[Errno 11001] getaddrinfo failed,False,12466,,[Errno 11002] getaddrinfo failed,False,12234,,[Errno 11001] getaddrinfo failed,False,,11117,,,"HTTPConnectionPool(host='mburpcollab.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='mburpcollab.com', port=80): Failed to resolve 'mburpcollab.com' ([Errno 11002] getaddrinfo failed)""))",False,,12340,,,"HTTPSConnectionPool(host='mburpcollab.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='mburpcollab.com', port=443): Failed to resolve 'mburpcollab.com' ([Errno 11002] getaddrinfo failed)""))",False,,12813,,,"HTTPConnectionPool(host='polling.mburpcollab.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.mburpcollab.com', port=80): Failed to resolve 'polling.mburpcollab.com' ([Errno 11002] getaddrinfo failed)""))",False,,11973,,,"HTTPSConnectionPool(host='polling.mburpcollab.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.mburpcollab.com', port=443): Failed to resolve 'polling.mburpcollab.com' ([Errno 11002] getaddrinfo failed)""))"
https://c.c2.rip,c.c2.rip,通过但有警告,10,12,2,83.33,False,tcp:53|tcp:465,True,143.244.212.178,polling.c.c2.rip,True,159.223.99.181,False,5441,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,1159,,,True,641,,,True,963,220 c.c2.rip Burp Collaborator Server ready,,True,1180,220 c.c2.rip Burp Collaborator Server ready,,False,3735,,[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:992),True,200,3144,Burp Collaborator https://burpcollaborator.net/,,,True,200,7575,Burp Collaborator https://burpcollaborator.net/,,,True,200,2857,Burp Collaborator https://burpcollaborator.net/,,,True,200,6771,Burp Collaborator https://burpcollaborator.net/,,
38.100.163.117,38.100.163.117,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,38.100.163.117,polling.38.100.163.117,False,,False,6189,,timed out,True,1121,,,True,1540,,,True,483,220 b.huskpup.com Burp Collaborator Server ready,,True,842,220 b.huskpup.com Burp Collaborator Server ready,,False,6337,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '38.100.163.117'. (_ssl.c:992)",True,200,1717,Burp Collaborator https://burpcollaborator.net/,,,True,200,3426,Burp Collaborator https://burpcollaborator.net/,,,False,,935,,,"HTTPConnectionPool(host='polling.38.100.163.117', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.38.100.163.117', port=80): Failed to resolve 'polling.38.100.163.117' ([Errno 11001] getaddrinfo failed)""))",False,,89,,,"HTTPSConnectionPool(host='polling.38.100.163.117', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.38.100.163.117', port=443): Failed to resolve 'polling.38.100.163.117' ([Errno 11001] getaddrinfo failed)""))"
54.206.215.40,54.206.215.40,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,54.206.215.40,polling.54.206.215.40,False,,False,6191,,timed out,True,618,,,True,906,,,True,866,220 burp.icedcaphe.net Burp Collaborator Server ready,,True,697,220 burp.icedcaphe.net Burp Collaborator Server ready,,False,9397,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '54.206.215.40'. (_ssl.c:992)",True,200,2132,Burp Collaborator https://burpcollaborator.net/,,,True,200,1088,Burp Collaborator https://burpcollaborator.net/,,,False,,1057,,,"HTTPConnectionPool(host='polling.54.206.215.40', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.54.206.215.40', port=80): Failed to resolve 'polling.54.206.215.40' ([Errno 11001] getaddrinfo failed)""))",False,,96,,,"HTTPSConnectionPool(host='polling.54.206.215.40', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.54.206.215.40', port=443): Failed to resolve 'polling.54.206.215.40' ([Errno 11001] getaddrinfo failed)""))"
217.182.169.132,217.182.169.132,失败,8,12,4,66.67,False,polling_dns|tcp:465|polling_http|polling_https,True,217.182.169.132,polling.217.182.169.132,False,,True,520,,,True,832,,,True,860,,,True,2745,220 f4z.me Burp Collaborator Server ready,,True,1197,220 f4z.me Burp Collaborator Server ready,,False,3071,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '217.182.169.132'. (_ssl.c:992)",True,200,1971,Burp Collaborator https://burpcollaborator.net/,,,True,200,10644,Burp Collaborator https://burpcollaborator.net/,,,False,,166,,,"HTTPConnectionPool(host='polling.217.182.169.132', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.217.182.169.132', port=80): Failed to resolve 'polling.217.182.169.132' ([Errno 11001] getaddrinfo failed)""))",False,,20,,,"HTTPSConnectionPool(host='polling.217.182.169.132', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.217.182.169.132', port=443): Failed to resolve 'polling.217.182.169.132' ([Errno 11001] getaddrinfo failed)""))"
44.230.244.199,44.230.244.199,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,44.230.244.199,polling.44.230.244.199,False,,False,6660,,timed out,True,1621,,,True,399,,,True,643,220 collaborator.chaosgnome.ninja Burp Collaborator Server ready,,True,1356,220 collaborator.chaosgnome.ninja Burp Collaborator Server ready,,False,3202,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '44.230.244.199'. (_ssl.c:992)",True,200,5171,Burp Collaborator https://burpcollaborator.net/,,,True,200,7138,Burp Collaborator https://burpcollaborator.net/,,,False,,177,,,"HTTPConnectionPool(host='polling.44.230.244.199', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.44.230.244.199', port=80): Failed to resolve 'polling.44.230.244.199' ([Errno 11001] getaddrinfo failed)""))",False,,15,,,"HTTPSConnectionPool(host='polling.44.230.244.199', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.44.230.244.199', port=443): Failed to resolve 'polling.44.230.244.199' ([Errno 11001] getaddrinfo failed)""))"
141.94.206.192,141.94.206.192,失败,8,12,4,66.67,False,polling_dns|tcp:465|polling_http|polling_https,True,141.94.206.192,polling.141.94.206.192,False,,True,519,,,True,691,,,True,345,,,True,453,220 5rf.me Burp Collaborator Server ready,,True,598,220 5rf.me Burp Collaborator Server ready,,False,5700,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '141.94.206.192'. (_ssl.c:992)",True,200,1690,Burp Collaborator https://burpcollaborator.net/,,,True,200,4909,Burp Collaborator https://burpcollaborator.net/,,,False,,684,,,"HTTPConnectionPool(host='polling.141.94.206.192', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.141.94.206.192', port=80): Failed to resolve 'polling.141.94.206.192' ([Errno 11001] getaddrinfo failed)""))",False,,16,,,"HTTPSConnectionPool(host='polling.141.94.206.192', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.141.94.206.192', port=443): Failed to resolve 'polling.141.94.206.192' ([Errno 11001] getaddrinfo failed)""))"
88.208.96.173,88.208.96.173,失败,7,12,5,58.33,False,polling_dns|tcp:53|tcp:465|polling_http|polling_https,True,88.208.96.173,polling.88.208.96.173,False,,False,3276,,[WinError 10061] 由于目标计算机积极拒绝，无法连接。,True,398,,,True,225,,,True,1887,220 burp.tvmglobal.com Burp Collaborator Server ready,,True,3090,220 burp.tvmglobal.com Burp Collaborator Server ready,,False,5358,,"[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: IP address mismatch, certificate is not valid for '88.208.96.173'. (_ssl.c:992)",True,200,1637,Burp Collaborator https://burpcollaborator.net/,,,True,200,1768,Burp Collaborator https://burpcollaborator.net/,,,False,,179,,,"HTTPConnectionPool(host='polling.88.208.96.173', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='polling.88.208.96.173', port=80): Failed to resolve 'polling.88.208.96.173' ([Errno 11001] getaddrinfo failed)""))",False,,178,,,"HTTPSConnectionPool(host='polling.88.208.96.173', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='polling.88.208.96.173', port=443): Failed to resolve 'polling.88.208.96.173' ([Errno 11001] getaddrinfo failed)""))"
