输入值,规范化URL,协议,主机,DNS成功,解析IP列表,探测成功,HTTP状态码,最终URL,耗时毫秒,内容类型,服务器,标题,错误,全绿
https://195.201.131.136,https://195.201.131.136,https,195.201.131.136,True,195.201.131.136,False,,,3432,,,,"HTTPSConnectionPool(host='195.201.131.136', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='195.201.131.136', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
https://collab.ssgllc.us,https://collab.ssgllc.us,https,collab.ssgllc.us,True,165.227.26.79,True,200,https://collab.ssgllc.us/,1950,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
collab.ssgllc.us,https://collab.ssgllc.us,https,collab.ssgllc.us,True,165.227.26.79,True,200,https://collab.ssgllc.us/,1968,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.ywrzzg.com,https://www.ywrzzg.com,https,www.ywrzzg.com,True,162.243.108.120,True,200,https://www.ywrzzg.com/,1599,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://c.huskpup.com,https://c.huskpup.com,https,c.huskpup.com,True,38.100.163.97,True,200,https://c.huskpup.com/,2244,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.ywrzzg.com,https://www.ywrzzg.com,https,www.ywrzzg.com,True,162.243.108.120,True,200,https://www.ywrzzg.com/,1637,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://5.9.233.91,https://5.9.233.91,https,5.9.233.91,True,5.9.233.91,True,200,https://5.9.233.91/,1965,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
hackerameer.pornillos.com,https://hackerameer.pornillos.com,https,hackerameer.pornillos.com,False,,False,,,11554,,,,"HTTPSConnectionPool(host='hackerameer.pornillos.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='hackerameer.pornillos.com', port=443): Failed to resolve 'hackerameer.pornillos.com' ([Errno 11001] getaddrinfo failed)""))",False
https://testdnscoll.testlt.pl,https://testdnscoll.testlt.pl,https,testdnscoll.testlt.pl,True,85.255.10.103,True,200,https://testdnscoll.testlt.pl/,1413,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
testdnscoll.testlt.pl,https://testdnscoll.testlt.pl,https,testdnscoll.testlt.pl,True,85.255.10.103,True,200,https://testdnscoll.testlt.pl/,1138,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://ywrzzg.com,https://ywrzzg.com,https,ywrzzg.com,True,162.243.108.120,True,200,https://ywrzzg.com/,2143,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://138.68.154.32,https://138.68.154.32,https,138.68.154.32,True,138.68.154.32,True,200,https://138.68.154.32/,2542,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
ywrzzg.com,https://ywrzzg.com,https,ywrzzg.com,True,162.243.108.120,True,200,https://ywrzzg.com/,2464,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.nettwatch.com,https://www.nettwatch.com,https,www.nettwatch.com,True,63.35.175.119,True,200,https://www.nettwatch.com/,1138,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
nvcollaborator.nvidia.com,https://nvcollaborator.nvidia.com,https,nvcollaborator.nvidia.com,True,18.217.65.39,True,200,https://nvcollaborator.nvidia.com/,2240,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://collab.c14dd49h.ovh,https://collab.c14dd49h.ovh,https,collab.c14dd49h.ovh,True,109.199.127.102,True,200,https://collab.c14dd49h.ovh/,1077,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://nvcollaborator.nvidia.com,https://nvcollaborator.nvidia.com,https,nvcollaborator.nvidia.com,True,18.217.65.39,True,200,https://nvcollaborator.nvidia.com/,2564,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
nettwatch.com,https://nettwatch.com,https,nettwatch.com,True,63.35.175.119,True,200,https://nettwatch.com/,1372,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
collab.c14dd49h.ovh,https://collab.c14dd49h.ovh,https,collab.c14dd49h.ovh,True,109.199.127.102,True,200,https://collab.c14dd49h.ovh/,1270,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
burp.mpt.veracodelabs.com,https://burp.mpt.veracodelabs.com,https,burp.mpt.veracodelabs.com,True,34.195.200.154,True,200,https://burp.mpt.veracodelabs.com/,1569,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.intrudir.zip,https://www.intrudir.zip,https,www.intrudir.zip,True,154.53.54.17,True,200,https://www.intrudir.zip/,1442,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://burp.mpt.veracodelabs.com,https://burp.mpt.veracodelabs.com,https,burp.mpt.veracodelabs.com,True,34.195.200.154,True,200,https://burp.mpt.veracodelabs.com/,1707,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.intrudir.zip,https://www.intrudir.zip,https,www.intrudir.zip,True,154.53.54.17,True,200,https://www.intrudir.zip/,1700,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://collab.hax.zip,https://collab.hax.zip,https,collab.hax.zip,True,3.138.34.116,True,200,https://collab.hax.zip/,3838,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.coallaborator.net,https://www.coallaborator.net,https,www.coallaborator.net,True,34.205.242.255,True,200,https://www.coallaborator.net/,1380,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://intrudir.zip,https://intrudir.zip,https,intrudir.zip,True,154.53.54.17,True,200,https://intrudir.zip/,2184,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://coallaborator.net,https://coallaborator.net,https,coallaborator.net,True,34.205.242.255,True,200,https://coallaborator.net/,1564,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://3.27.222.163,https://3.27.222.163,https,3.27.222.163,True,3.27.222.163,True,200,https://3.27.222.163/,840,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
54.150.109.65,https://54.150.109.65,https,54.150.109.65,True,54.150.109.65,False,,,8036,,,,"HTTPSConnectionPool(host='54.150.109.65', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='54.150.109.65', port=443) at 0x231bbc9eed0>, 'Connection to 54.150.109.65 timed out. (connect timeout=8.0)'))",False
https://prodsec.atko-burp.com,https://prodsec.atko-burp.com,https,prodsec.atko-burp.com,True,172.236.227.243,True,200,https://prodsec.atko-burp.com/,1800,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://217.154.55.56,https://217.154.55.56,https,217.154.55.56,True,217.154.55.56,True,200,https://217.154.55.56/,927,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.coallaborator.net,https://www.coallaborator.net,https,www.coallaborator.net,True,34.205.242.255,True,200,https://www.coallaborator.net/,1852,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://182.169.75.133,https://182.169.75.133,https,182.169.75.133,True,182.169.75.133,False,,,8013,,,,"HTTPSConnectionPool(host='182.169.75.133', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='182.169.75.133', port=443) at 0x231bbe84dd0>, 'Connection to 182.169.75.133 timed out. (connect timeout=8.0)'))",False
https://206.189.205.156,https://206.189.205.156,https,206.189.205.156,True,206.189.205.156,True,200,https://206.189.205.156/,1191,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
158.180.234.182,https://158.180.234.182,https,158.180.234.182,True,158.180.234.182,False,,,3020,,,,"HTTPSConnectionPool(host='158.180.234.182', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='158.180.234.182', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
https://bc-hackner-security.com,https://bc-hackner-security.com,https,bc-hackner-security.com,True,213.164.30.187,True,200,https://bc-hackner-security.com/,1319,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
bc-hackner-security.com,https://bc-hackner-security.com,https,bc-hackner-security.com,True,213.164.30.187,True,200,https://bc-hackner-security.com/,1324,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
burpcollaborator.scip-red.ch,https://burpcollaborator.scip-red.ch,https,burpcollaborator.scip-red.ch,True,141.195.91.73,True,200,https://burpcollaborator.scip-red.ch/,843,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
c.huskpup.com,https://c.huskpup.com,https,c.huskpup.com,True,38.100.163.97,True,200,https://c.huskpup.com/,5153,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
oob.hackgarri.pw,https://oob.hackgarri.pw,https,oob.hackgarri.pw,True,217.182.234.194,True,200,https://oob.hackgarri.pw/,1119,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
45.63.70.191:8080,https://45.63.70.191:8080,https,45.63.70.191,True,45.63.70.191,False,,,8011,,,,"HTTPSConnectionPool(host='45.63.70.191', port=8080): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='45.63.70.191', port=8080) at 0x231bc4564d0>, 'Connection to 45.63.70.191 timed out. (connect timeout=8.0)'))",False
51.83.128.26,https://51.83.128.26,https,51.83.128.26,True,51.83.128.26,False,,,3470,,,,"HTTPSConnectionPool(host='51.83.128.26', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='51.83.128.26', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
https://oob.hackgarri.pw,https://oob.hackgarri.pw,https,oob.hackgarri.pw,True,217.182.234.194,True,200,https://oob.hackgarri.pw/,1332,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://138.197.185.114,https://138.197.185.114,https,138.197.185.114,True,138.197.185.114,True,200,https://138.197.185.114/,1238,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://lab.pingbackmetrics.com,https://lab.pingbackmetrics.com,https,lab.pingbackmetrics.com,False,,False,,,11408,,,,"HTTPSConnectionPool(host='lab.pingbackmetrics.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='lab.pingbackmetrics.com', port=443): Failed to resolve 'lab.pingbackmetrics.com' ([Errno 11001] getaddrinfo failed)""))",False
lab.pingbackmetrics.com,https://lab.pingbackmetrics.com,https,lab.pingbackmetrics.com,False,,False,,,11406,,,,"HTTPSConnectionPool(host='lab.pingbackmetrics.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='lab.pingbackmetrics.com', port=443): Failed to resolve 'lab.pingbackmetrics.com' ([Errno 11001] getaddrinfo failed)""))",False
51.75.74.169,https://51.75.74.169,https,51.75.74.169,True,51.75.74.169,False,,,3391,,,,"HTTPSConnectionPool(host='51.75.74.169', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='51.75.74.169', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
https://oob.dsllaced.com,https://oob.dsllaced.com,https,oob.dsllaced.com,True,51.159.149.184,True,200,https://oob.dsllaced.com/,881,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.bc-hackner-security.com,https://www.bc-hackner-security.com,https,www.bc-hackner-security.com,True,213.164.30.187,True,200,https://www.bc-hackner-security.com/,1955,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://51.75.74.169,https://51.75.74.169,https,51.75.74.169,True,51.75.74.169,False,,,3438,,,,"HTTPSConnectionPool(host='51.75.74.169', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='51.75.74.169', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
collaborator.tempest.net.br,https://collaborator.tempest.net.br,https,collaborator.tempest.net.br,True,35.83.41.170,True,200,https://collaborator.tempest.net.br/,8039,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.gdanet.pl,https://www.gdanet.pl,https,www.gdanet.pl,True,165.227.158.229,True,200,https://www.gdanet.pl/,1224,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://gdanet.pl,https://gdanet.pl,https,gdanet.pl,True,165.227.158.229,True,200,https://gdanet.pl/,1138,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
162.243.213.181,https://162.243.213.181,https,162.243.213.181,True,162.243.213.181,False,,,3484,,,,"HTTPSConnectionPool(host='162.243.213.181', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='162.243.213.181', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
https://bc.on2.us,https://bc.on2.us,https,bc.on2.us,True,104.155.53.206,True,200,https://bc.on2.us/,1171,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://185.81.215.149,https://185.81.215.149,https,185.81.215.149,True,185.81.215.149,False,,,8009,,,,"HTTPSConnectionPool(host='185.81.215.149', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='185.81.215.149', port=443) at 0x231bbc8c890>, 'Connection to 185.81.215.149 timed out. (connect timeout=8.0)'))",False
https://98.71.8.104,https://98.71.8.104,https,98.71.8.104,True,98.71.8.104,False,,,3326,,,,"HTTPSConnectionPool(host='98.71.8.104', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='98.71.8.104', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
https://rrm.pw,https://rrm.pw,https,rrm.pw,True,37.187.54.26,True,200,https://rrm.pw/,1493,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
www.rrm.pw,https://www.rrm.pw,https,www.rrm.pw,True,37.187.54.26,True,200,https://www.rrm.pw/,1846,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://www.rrm.pw,https://www.rrm.pw,https,www.rrm.pw,True,37.187.54.26,True,200,https://www.rrm.pw/,1858,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
dc04.gdanet.pl,https://dc04.gdanet.pl,https,dc04.gdanet.pl,True,165.227.158.229,True,200,https://dc04.gdanet.pl/,1520,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://3.21.26.70,https://3.21.26.70,https,3.21.26.70,True,3.21.26.70,False,,,8005,,,,"HTTPSConnectionPool(host='3.21.26.70', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='3.21.26.70', port=443) at 0x231bc953750>, 'Connection to 3.21.26.70 timed out. (connect timeout=8.0)'))",False
https://collaborator.layer9infosec.nz,https://collaborator.layer9infosec.nz,https,collaborator.layer9infosec.nz,True,120.138.30.134,True,200,https://collaborator.layer9infosec.nz/,1786,text/html,Burp Collaborator https://burpcollaborator.net/,,,True
https://193.70.37.121,https://193.70.37.121,https,193.70.37.121,True,193.70.37.121,False,,,3299,,,,"HTTPSConnectionPool(host='193.70.37.121', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='193.70.37.121', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
https://18.216.87.254,https://18.216.87.254,https,18.216.87.254,True,18.216.87.254,False,,,8572,,,,"HTTPSConnectionPool(host='18.216.87.254', port=443): Read timed out. (read timeout=8.0)",False
https://51.83.128.26,https://51.83.128.26,https,51.83.128.26,True,51.83.128.26,False,,,3679,,,,"HTTPSConnectionPool(host='51.83.128.26', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='51.83.128.26', port=443): Failed to establish a new connection: [WinError 10061] 由于目标计算机积极拒绝，无法连接。""))",False
100.24.29.84,https://100.24.29.84,https,100.24.29.84,True,100.24.29.84,False,,,8015,,,,"HTTPSConnectionPool(host='100.24.29.84', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<HTTPSConnection(host='100.24.29.84', port=443) at 0x231bc5ad7d0>, 'Connection to 100.24.29.84 timed out. (connect timeout=8.0)'))",False
