输入值,主机,结论,通过项数,总项数,失败项数,通过率(%),全绿,失败项列表,DNS成功,解析IP列表,端口53成功,端口53耗时毫秒,端口53Banner,端口53错误,端口80成功,端口80耗时毫秒,端口80Banner,端口80错误,端口443成功,端口443耗时毫秒,端口443Banner,端口443错误,端口25成功,端口25耗时毫秒,端口25Banner,端口25错误,端口587成功,端口587耗时毫秒,端口587Banner,端口587错误,端口465成功,端口465耗时毫秒,端口465Banner,端口465错误,HTTP成功,HTTP状态码,HTTP耗时毫秒,HTTP服务器,HTTP标题,HTTP错误,HTTPS成功,HTTPS状态码,HTTPS耗时毫秒,HTTPS服务器,HTTPS标题,HTTPS错误
54.79.112.177,54.79.112.177,失败,1,9,8,11.11,False,tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,True,54.79.112.177,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,12,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,20,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,,30,,,"HTTPConnectionPool(host='54.79.112.177', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnection(host='54.79.112.177', port=80): Failed to establish a new connection: [WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。""))",False,,8,,,"HTTPSConnectionPool(host='54.79.112.177', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='54.79.112.177', port=443): Failed to establish a new connection: [WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。""))"
https://54.72.76.160,54.72.76.160,失败,1,9,8,11.11,False,tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,True,54.72.76.160,False,20,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,1,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,6,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,,8,,,"HTTPConnectionPool(host='54.72.76.160', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnection(host='54.72.76.160', port=80): Failed to establish a new connection: [WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。""))",False,,7,,,"HTTPSConnectionPool(host='54.72.76.160', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='54.72.76.160', port=443): Failed to establish a new connection: [WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。""))"
54.66.204.20,54.66.204.20,失败,1,9,8,11.11,False,tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,True,54.66.204.20,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,19,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,2,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,,6,,,"HTTPConnectionPool(host='54.66.204.20', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnection(host='54.66.204.20', port=80): Failed to establish a new connection: [WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。""))",False,,31,,,"HTTPSConnectionPool(host='54.66.204.20', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='54.66.204.20', port=443): Failed to establish a new connection: [WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。""))"
54.77.139.23,54.77.139.23,失败,1,9,8,11.11,False,tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,True,54.77.139.23,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,12,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,,5,,,"HTTPConnectionPool(host='54.77.139.23', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnection(host='54.77.139.23', port=80): Failed to establish a new connection: [WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。""))",False,,25,,,"HTTPSConnectionPool(host='54.77.139.23', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='54.77.139.23', port=443): Failed to establish a new connection: [WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。""))"
https://bc.secura-test.com,bc.secura-test.com,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,2,,[Errno 11001] getaddrinfo failed,False,5,,[Errno 11001] getaddrinfo failed,False,4,,[Errno 11001] getaddrinfo failed,False,1,,[Errno 11001] getaddrinfo failed,False,3,,[Errno 11001] getaddrinfo failed,False,9,,[Errno 11001] getaddrinfo failed,False,,38,,,"HTTPConnectionPool(host='bc.secura-test.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='bc.secura-test.com', port=80): Failed to resolve 'bc.secura-test.com' ([Errno 11001] getaddrinfo failed)""))",False,,69,,,"HTTPSConnectionPool(host='bc.secura-test.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='bc.secura-test.com', port=443): Failed to resolve 'bc.secura-test.com' ([Errno 11001] getaddrinfo failed)""))"
54.150.109.65,54.150.109.65,失败,1,9,8,11.11,False,tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,True,54.150.109.65,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,21,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,55,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,,26,,,"HTTPConnectionPool(host='54.150.109.65', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnection(host='54.150.109.65', port=80): Failed to establish a new connection: [WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。""))",False,,2,,,"HTTPSConnectionPool(host='54.150.109.65', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='54.150.109.65', port=443): Failed to establish a new connection: [WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。""))"
www.opr.lv,www.opr.lv,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,29,,[Errno 11001] getaddrinfo failed,False,67,,[Errno 11001] getaddrinfo failed,False,5,,[Errno 11001] getaddrinfo failed,False,1,,[Errno 11001] getaddrinfo failed,False,2,,[Errno 11001] getaddrinfo failed,False,2,,[Errno 11001] getaddrinfo failed,False,,7,,,"HTTPConnectionPool(host='www.opr.lv', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='www.opr.lv', port=80): Failed to resolve 'www.opr.lv' ([Errno 11001] getaddrinfo failed)""))",False,,73,,,"HTTPSConnectionPool(host='www.opr.lv', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='www.opr.lv', port=443): Failed to resolve 'www.opr.lv' ([Errno 11001] getaddrinfo failed)""))"
https://182.169.75.133,182.169.75.133,失败,1,9,8,11.11,False,tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,True,182.169.75.133,False,126,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,,153,,,"HTTPConnectionPool(host='182.169.75.133', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnection(host='182.169.75.133', port=80): Failed to establish a new connection: [WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。""))",False,,19,,,"HTTPSConnectionPool(host='182.169.75.133', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='182.169.75.133', port=443): Failed to establish a new connection: [WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。""))"
opr.lv,opr.lv,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,5,,[Errno 11001] getaddrinfo failed,False,2,,[Errno 11001] getaddrinfo failed,False,2,,[Errno 11001] getaddrinfo failed,False,1,,[Errno 11001] getaddrinfo failed,False,5,,[Errno 11001] getaddrinfo failed,False,17,,[Errno 11001] getaddrinfo failed,False,,58,,,"HTTPConnectionPool(host='opr.lv', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='opr.lv', port=80): Failed to resolve 'opr.lv' ([Errno 11001] getaddrinfo failed)""))",False,,265,,,"HTTPSConnectionPool(host='opr.lv', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='opr.lv', port=443): Failed to resolve 'opr.lv' ([Errno 11001] getaddrinfo failed)""))"
45.63.70.191:8080,45.63.70.191,失败,1,9,8,11.11,False,tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,True,45.63.70.191,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,,15,,,"HTTPConnectionPool(host='45.63.70.191', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnection(host='45.63.70.191', port=80): Failed to establish a new connection: [WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。""))",False,,2,,,"HTTPSConnectionPool(host='45.63.70.191', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='45.63.70.191', port=443): Failed to establish a new connection: [WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。""))"
https://bc-71257423.myfancydomain.ch,bc-71257423.myfancydomain.ch,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,7454,,[Errno 11002] getaddrinfo failed,False,8304,,[Errno 11002] getaddrinfo failed,False,6097,,[Errno 11002] getaddrinfo failed,False,1074,,[Errno 11001] getaddrinfo failed,False,74,,[Errno 11001] getaddrinfo failed,False,40,,[Errno 11001] getaddrinfo failed,False,,11,,,"HTTPConnectionPool(host='bc-71257423.myfancydomain.ch', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='bc-71257423.myfancydomain.ch', port=80): Failed to resolve 'bc-71257423.myfancydomain.ch' ([Errno 11001] getaddrinfo failed)""))",False,,29,,,"HTTPSConnectionPool(host='bc-71257423.myfancydomain.ch', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='bc-71257423.myfancydomain.ch', port=443): Failed to resolve 'bc-71257423.myfancydomain.ch' ([Errno 11001] getaddrinfo failed)""))"
https://bc-19285668.myfancydomain.ch,bc-19285668.myfancydomain.ch,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,7538,,[Errno 11002] getaddrinfo failed,False,38,,[Errno 11001] getaddrinfo failed,False,13,,[Errno 11001] getaddrinfo failed,False,15,,[Errno 11001] getaddrinfo failed,False,17,,[Errno 11001] getaddrinfo failed,False,4,,[Errno 11001] getaddrinfo failed,False,,7,,,"HTTPConnectionPool(host='bc-19285668.myfancydomain.ch', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='bc-19285668.myfancydomain.ch', port=80): Failed to resolve 'bc-19285668.myfancydomain.ch' ([Errno 11001] getaddrinfo failed)""))",False,,19,,,"HTTPSConnectionPool(host='bc-19285668.myfancydomain.ch', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='bc-19285668.myfancydomain.ch', port=443): Failed to resolve 'bc-19285668.myfancydomain.ch' ([Errno 11001] getaddrinfo failed)""))"
https://myusabank.com,myusabank.com,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,62,,[Errno 11001] getaddrinfo failed,False,78,,[Errno 11001] getaddrinfo failed,False,16,,[Errno 11001] getaddrinfo failed,False,4,,[Errno 11001] getaddrinfo failed,False,1,,[Errno 11001] getaddrinfo failed,False,3,,[Errno 11001] getaddrinfo failed,False,,21,,,"HTTPConnectionPool(host='myusabank.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='myusabank.com', port=80): Failed to resolve 'myusabank.com' ([Errno 11001] getaddrinfo failed)""))",False,,8,,,"HTTPSConnectionPool(host='myusabank.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='myusabank.com', port=443): Failed to resolve 'myusabank.com' ([Errno 11001] getaddrinfo failed)""))"
https://collab.iteratec.de,collab.iteratec.de,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,142,,[Errno 11001] getaddrinfo failed,False,54,,[Errno 11001] getaddrinfo failed,False,14,,[Errno 11001] getaddrinfo failed,False,15,,[Errno 11001] getaddrinfo failed,False,17,,[Errno 11001] getaddrinfo failed,False,16,,[Errno 11001] getaddrinfo failed,False,,15,,,"HTTPConnectionPool(host='collab.iteratec.de', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='collab.iteratec.de', port=80): Failed to resolve 'collab.iteratec.de' ([Errno 11001] getaddrinfo failed)""))",False,,20,,,"HTTPSConnectionPool(host='collab.iteratec.de', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='collab.iteratec.de', port=443): Failed to resolve 'collab.iteratec.de' ([Errno 11001] getaddrinfo failed)""))"
https://35.83.41.170,35.83.41.170,失败,1,9,8,11.11,False,tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,True,35.83.41.170,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,27,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,1,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,0,,[WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。,False,,2,,,"HTTPConnectionPool(host='35.83.41.170', port=80): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPConnection(host='35.83.41.170', port=80): Failed to establish a new connection: [WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。""))",False,,22,,,"HTTPSConnectionPool(host='35.83.41.170', port=443): Max retries exceeded with url: / (Caused by NewConnectionError(""HTTPSConnection(host='35.83.41.170', port=443): Failed to establish a new connection: [WinError 10051] 向一个无法连接的网络尝试了一个套接字操作。""))"
https://collaborator-appsec.grabsecurity.com,collaborator-appsec.grabsecurity.com,失败,0,9,9,0.0,False,dns|tcp:53|tcp:80|tcp:443|tcp:25|tcp:587|tcp:465|http|https,False,,False,56,,[Errno 11001] getaddrinfo failed,False,14,,[Errno 11001] getaddrinfo failed,False,15,,[Errno 11001] getaddrinfo failed,False,17,,[Errno 11001] getaddrinfo failed,False,4,,[Errno 11001] getaddrinfo failed,False,3,,[Errno 11001] getaddrinfo failed,False,,27,,,"HTTPConnectionPool(host='collaborator-appsec.grabsecurity.com', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='collaborator-appsec.grabsecurity.com', port=80): Failed to resolve 'collaborator-appsec.grabsecurity.com' ([Errno 11001] getaddrinfo failed)""))",False,,19,,,"HTTPSConnectionPool(host='collaborator-appsec.grabsecurity.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='collaborator-appsec.grabsecurity.com', port=443): Failed to resolve 'collaborator-appsec.grabsecurity.com' ([Errno 11001] getaddrinfo failed)""))"
